artistName,kind,primaryGenreName,trackName
Matt Maher,song,Christian,Christ Is Risen
Taylor Swift,song,Country,Forever & Always (Taylor’s Version)
Waylon Jennings,song,Country,Amanda
Elvis Presley,song,Rock,Moody Blue
Justin Bieber,song,Pop,Peaches (feat. Daniel Caesar & GIVĒON)
Taylor Swift,song,Country,Hey Stephen (Taylor’s Version)
The Belle Brigade,song,Soundtrack,I Didn't Mean It
Cider Sky,song,Soundtrack,Northern Lights
Meat Loaf,song,Rock,Two Out of Three Ain't Bad
Aqualung & Lucy Schwartz,song,Soundtrack,Cold
David Cook,song,Pop,A Daily AntheM
Sleeping At Last,song,Soundtrack,Turning Page
Kevin Teasley,song,Soundtrack,Eclipse (All Yours) [Bonus Track]
Sleeping At Last,song,Soundtrack,Turning Page (Instrumental) [Bonus Track]
Mia Maestro,song,Soundtrack,Llovera
Theophilus London,song,Soundtrack,Neighbors
Noisettes,song,Soundtrack,Sister Rosetta (2011 Version)
Pitbull featuring Lil Jon & Ying Yang Twins,song,Hip-Hop/Rap,Bojangles Remix (Featuring Lil Jon & Ying Yang Twins)
Taylor Swift,song,Country,You’re Not Sorry (Taylor’s Version)
Angus & Julia Stone,song,Soundtrack,Love Will Take You
Young Thug,song,Hip-Hop/Rap,Check
Brett Eldredge,song,Country,Love Someone
Simple Plan,song,Rock,I'd Do Anything
Bethel Music & Brian Johnson,song,Christian,Seas of Crimson
Eric Church,song,Country,Hungover & Hard Up
The Features,song,Soundtrack,From Now On
Imperial Mammoth,song,Soundtrack,Requiem On Water
Frankie J featuring Mannie Fresh & Chamillionaire,song,Pop,That Girl
Hans Zimmer,song,Soundtrack,Mombasa
Wiz Khalifa,song,Hip-Hop/Rap,Raw
Ben Platt,song,Soundtrack,Words Fail
Iron & Wine,song,Soundtrack,"Flightless Bird, American Mouth (Wedding Version)"
Carter Burwell,song,Soundtrack,Love Death Birth
Fetty Wap,song,Hip-Hop/Rap,D.A.M.
Pentatonix,song,Pop,Bohemian Rhapsody
Fetty Wap,song,Hip-Hop/Rap,Rewind (feat. Monty)
Fetty Wap,song,Hip-Hop/Rap,How We Do Things (feat. Monty)
Damien Rice,song,Singer/Songwriter,I Remember
Fetty Wap,song,Hip-Hop/Rap,No Days Off (feat. Monty)
Fetty Wap,song,Hip-Hop/Rap,Trap Luv
Kelly Clarkson,song,Pop,Breakaway
Taylor Swift,song,Country,We Were Happy (Taylor’s Version) [From The Vault]
"Johnny Depp, Helena Bonham Carter & Jamie Campbell Bower",song,Soundtrack,Epiphany
Rob Thomas,song,Pop,Hold On Forever
America,song,Rock,A Horse with No Name
Green Day,song,Alternative,"American Eulogy: A. Mass Hysteria, B. Modern World"
Lou Reed,song,Rock,Walk On the Wild Side
Fetty Wap,song,Hip-Hop/Rap,Boomin
B.o.B,song,Hip-Hop/Rap,I See Ya (Bonus Track)
B.o.B,song,Hip-Hop/Rap,5th Dimension (feat. Ricco Barrino)
Ben Platt,song,Soundtrack,Words Fail
Iron & Wine,song,Soundtrack,"Flightless Bird, American Mouth (Wedding Version)"
Carter Burwell,song,Soundtrack,Love Death Birth
Fetty Wap,song,Hip-Hop/Rap,D.A.M.
Pentatonix,song,Pop,Bohemian Rhapsody
Fetty Wap,song,Hip-Hop/Rap,Rewind (feat. Monty)
Fetty Wap,song,Hip-Hop/Rap,How We Do Things (feat. Monty)
Damien Rice,song,Singer/Songwriter,I Remember
Fetty Wap,song,Hip-Hop/Rap,No Days Off (feat. Monty)
Fetty Wap,song,Hip-Hop/Rap,Trap Luv
Kelly Clarkson,song,Pop,Breakaway
Taylor Swift,song,Country,We Were Happy (Taylor’s Version) [From The Vault]
"Johnny Depp, Helena Bonham Carter & Jamie Campbell Bower",song,Soundtrack,Epiphany
Rob Thomas,song,Pop,Hold On Forever
America,song,Rock,A Horse with No Name
Green Day,song,Alternative,"American Eulogy: A. Mass Hysteria, B. Modern World"
Lou Reed,song,Rock,Walk On the Wild Side
Fetty Wap,song,Hip-Hop/Rap,Boomin
B.o.B,song,Hip-Hop/Rap,I See Ya (Bonus Track)
B.o.B,song,Hip-Hop/Rap,5th Dimension (feat. Ricco Barrino)
B.o.B,song,Hip-Hop/Rap,"Airplanes, Part II (feat Eminem & Hayley Williams)"
The Cranberries,song,Rock,Zombie
The Doobie Brothers,song,Rock,Black Water
Green Day,song,Alternative,The Static Age
B.o.B,song,Hip-Hop/Rap,The Kids (feat. Janelle Monáe)
Wu-Tang Clan,song,Hip-Hop/Rap,"Triumph (feat. Ol' Dirty Bastard, Inspectah Deck, Method Man, Cappadonna, U-God, RZA, GZA, Masta Killa, Ghostface Killah & Raekwon)"
The Manhattans,song,R&B/Soul,Kiss and Say Goodbye
"Bethel Music, Jonathan David Helser & Melissa Helser",song,Christian,Raise a Hallelujah
The Pogues,song,Alternative,Fairytale of New York (feat. Kirsty MacColl)
Trans-Siberian Orchestra,song,Holiday,Ornament
Miranda Lambert,song,Country,Things That Break
Lindsey Stirling,song,Electronic,Mirror Haus
Lindsey Stirling,song,Electronic,We Are Giants (feat. Dia Frampton)
Miranda Lambert,song,Country,Well-Rested
Bette Midler,song,Soundtrack,Wind Beneath My Wings
"Daniel Reichard, Ensemble feat. Tituss Burgess",song,Soundtrack,"December 1963 (Oh, What a Night)"
Charlie Puth,song,Pop,The Way I Am
Audioslave,song,Hard Rock,Getaway Car
David Cook,song,Pop,Life On the Moon
Chris Brown,song,R&B/Soul,U Did It (feat. Future)
Nas,song,Hip-Hop/Rap,The Message
Neutral Milk Hotel,song,Alternative,"The King of Carrot Flowers, Pt. 1"
Pantera,song,Metal,5 Minutes Alone
alt-J,song,Alternative,Pusher
Flight of the Conchords,song,Alternative,Robots
Taylor Swift,song,Country,Change (Taylor’s Version)
Glee Cast,song,Pop,Sway (Glee Cast Version)
Kelly Clarkson,song,R&B/Soul,A Moment Like This
Taylor Swift,song,Country,Bye Bye Baby (Taylor’s Version) [From The Vault]
Metallica,song,Metal,Master of Puppets
alt-J,song,Alternative,Intro
alt-J,song,Alternative,Nara
Metallica,song,Metal,Halo On Fire
"Tyler, The Creator",song,Rap,WOLF
Taylor Swift,song,Country,Forever & Always (Piano Version) [Taylor’s Version]
for KING & COUNTRY,song,Christian,Burn The Ships
Glee Cast,song,Pop,Teenage Dream (Glee Cast Version)
Jackie Wilson,song,R&B/Soul,Lonely Teardrops
Cole Swindell,song,Country,Stay Downtown
Alan Jackson,song,Country,Dallas
George Michael,song,Pop,Father Figure
George Jones,song,Country,The Grand Tour
Glee Cast,song,Pop,Toxic (Glee Cast Version)
John Mayer,song,Rock,"Friends, Lovers or Nothing"
AC/DC,song,Hard Rock,If You Want Blood (You've Got It)
Taylor Swift,song,Country,Come In With The Rain (Taylor’s Version)
Kenny Loggins,song,Soundtrack,Playing With the Boys
Mac Miller,song,Hip-Hop,Break the Law
America,song,Rock,Daisy Jane
Blake Shelton,song,Country,Anyone Else
Stephen Swartz,song,Electronic,Bullet Train (feat. Joni Fatora)
Mariah Carey,song,Pop,Someday
Kid Rock,song,Hard Rock,Celebrate
Dire Straits,song,Rock,Walk of Life
Madonna,song,Pop,Take a Bow
"Rosario Dawson, Anthony Rapp, Wilson Jermaine Heredia, Jesse L. Martin, Idina Menzel, Adam Pascal & Tracie Thoms",song,Soundtrack,La Vie Boheme B
Macklemore & Ryan Lewis,song,Hip-Hop/Rap,Can't Hold Us (feat. Ray Dalton)
Michael Jackson,song,Pop,Get On the Floor
Avenged Sevenfold,song,Hard Rock,Danger Line
Fleetwood Mac,song,Rock,Silver Springs (Advanced Resolution Stereo Version)
twenty one pilots,song,Rock,Isle of Flightless Birds
Avenged Sevenfold,song,Hard Rock,God Hates Us
blink-182,song,Rock,When I Was Young
Ginuwine,song,R&B/Soul,So Anxious
Barry Manilow,song,Easy Listening,Even Now
Avenged Sevenfold,song,Hard Rock,Save Me
Susan Boyle,song,Pop,How Great Thou Art
Alan Jackson,song,Country,She's Got the Rhythm (And I Got the Blues)
Van Halen,song,Hard Rock,You Really Got Me
Bethel Music & Molly Skaggs,song,Christian,Ain't No Grave
Chris Young,song,Country,"Save Water, Drink Beer"
Taylor Swift,song,Country,Tell Me Why (Taylor’s Version)
Jason Mraz,song,Pop,3 Things
Hozier,song,Alternative,Almost (Sweet Music)
Adam and Andrew,song,Pop,Emo Kid
Trans-Siberian Orchestra,song,Holiday,Siberian Sleigh Ride (Instrumental)
JAY-Z & LINKIN PARK,song,Hard Rock,Big Pimpin' / Papercut
Kid Ink,song,Hip-Hop/Rap,Drippin'
Eagles,song,Rock,Lyin' Eyes
Theory of a Deadman,song,Rock,So Happy
Taylor Swift,song,Country,Untouchable (Taylor’s Version)
The Beach Boys,song,Pop,God Only Knows
Taylor Swift,song,Country,The Other Side Of The Door (Taylor’s Version)
Meek Mill,song,Hip-Hop/Rap,Monster
Van Morrison,song,Rock,Tupelo Honey
Hootie & The Blowfish,song,Pop,Innocence
Taylor Swift,song,Country,Jump Then Fall (Taylor’s Version)
Eagles,song,Rock,Take It to the Limit
Eamon,song,Hip-Hop/Rap,Fuck It (I Don't Want You Back)
Green Day,song,Alternative,Song of the Century
Newsboys,song,Christian,Your Love Never Fails
The Used,song,Alternative,All That I've Got
"10,000 Maniacs",song,Rock,Because the Night
Pat Benatar,song,Rock,Shadows of the Night (Edit) [2005 Remaster]
Luke Bryan,song,Country,All My Friends Say
Kid Rock,song,Hard Rock,Mr. Rock 'N Roll
Pentatonix,song,Pop,Lean On
Faces,song,Rock,Stay With Me
Taylor Swift,song,Pop,Is It Over Now? (Taylor's Version) [From The Vault]
They Might Be Giants,song,Alternative,Istanbul (Not Constantinople)
Thalia,song,Soundtrack,Viaje Tiempo Atras (Journey to the Past)
Liz Callaway,song,Soundtrack,Journey to the Past
David Newman,song,Soundtrack,Prologue
Dave Matthews Band,song,Rock,#41
John Mayer,song,Rock,Come Back to Bed
Ronnie Dunn,song,Soundtrack,She's Actin' Single (I'm Drinkin' Double)
David Newman,song,Soundtrack,Speaking of Sophie
Adam Lambert,song,Pop,Better Than I Know Myself
Kid Rock,song,Hard Rock,3 CATT Boogie
Red,song,Rock,Never Be the Same
"Jonathan Dokuchitz, Kelsey Grammer & Liz Callaway",song,Soundtrack,Learn to Do It
Stevie Ray Vaughan & Double Trouble,song,Rock,Mary Had a Little Lamb
Hootie & The Blowfish,song,Pop,Not Even the Trees
Jonathan Dokuchitz & Kelsey Grammer,song,Soundtrack,A Rumor In St. Petersburg
The Doors,song,Rock,"Hello, I Love You"
The Used,song,Alternative,The Taste of Ink
One Direction,song,Pop,Home
David Newman,song,Soundtrack,Kidnap and Reunion
Liz Callaway,song,Soundtrack,Once Upon a December
David Newman,song,Soundtrack,The Nightmare
Donna Lewis & Richard Marx,song,Soundtrack,At the Beginning
"Peter, Paul & Mary",song,Singer/Songwriter,"Don't Think Twice, It's All Right"
Aaliyah,song,Soundtrack,Journey to the Past
Jonathan Dokuchitz & Bernadette Peters,song,Soundtrack,Paris Holds the Key (To Your Heart)
"Jonathan Dokuchitz, Kelsey Grammer & Liz Callaway",song,Soundtrack,Learn to Do It (Waltz Reprise)
Liz Callaway,song,Soundtrack,Once Upon a December
Jersey Boys -Full Company,song,Soundtrack,Who Loves You
Eiffel 65,song,Dance,Blue (Da Ba Dee) [Gabry Ponte Ice Pop Mix]
LINKIN PARK,song,Hard Rock,Leave Out All the Rest
Jim Cummings,song,Soundtrack,In the Dark of the Night
David Newman,song,Soundtrack,Finale
Taylor Swift,song,Country,Superstar (Taylor’s Version)
P. Diddy,song,R&B/Soul,"I Need a Girl, Pt. 1 (feat. Loon & Usher)"
David Newman,song,Soundtrack,Reminiscing With Grandma
Wiz Khalifa,song,Hip-Hop/Rap,Black and Yellow
John Mayer,song,Rock,All We Ever Do Is Say Goodbye
Dan + Shay,song,Country,Keeping Score (feat. Kelly Clarkson)
Lady Gaga & Bradley Cooper,song,Soundtrack,Shallow
Gipsy Kings,song,Latin,Volare
Red Hot Chili Peppers,song,Alternative,Breaking the Girl
Tim McGraw,song,Country,Still
Green Day,song,Alternative,See the Light
Taylor Swift,song,Pop,Come Back...Be Here (Taylor's Version)
Queen,song,Rock,Somebody to Love
The Glitch Mob,song,Electronic,Fistful of Silence
Elvis Presley,song,Rock,Follow That Dream
Bowling for Soup,song,Rock,Almost
Green Day,song,Alternative,Bang Bang
Olivia Rodrigo,song,Pop,hope ur ok
Lindsey Stirling,song,Electronic,Song of the Caged Bird
Alan Jackson,song,Country,I Don't Even Know Your Name
Kenny Chesney,song,Country,For the First Time
Sebastián Yatra,song,Musicals,Dos Oruguitas
Korn,song,Hard Rock,Got the Life
Ciara,song,R&B/Soul,Sorry
Dave Matthews Band,song,Rock,Two Step
Madonna,song,Pop,Papa Don't Preach
P. Reign,song,Hip-Hop/Rap,DnF (feat. Drake & Future)
Sarah McLachlan,song,Pop,Possession
Bonnie Tyler,song,Pop,Total Eclipse of the Heart
The Glitch Mob,song,Electronic,How To Be Eaten By a Woman
UB40,song,Pop,(I Can't Help) Falling In Love with You
Tim McGraw,song,Country,Let It Go
Kansas,song,Rock,Carry On Wayward Son
Boston,song,Rock,Don't Look Back
Kelly Clarkson,song,Pop,My Life Would Suck Without You
Jimmy Buffett,song,Singer/Songwriter,Margaritaville
Metallica,song,Metal,Here Comes Revenge
Luke Combs,song,Country,What You See Is What You Get
Eminem,song,Hip-Hop/Rap,Alfred
Carrie Underwood,song,Pop,We're Young and Beautiful
Gnarls Barkley,song,Alternative,Online
Luke Combs,song,Country,When It Rains It Pours
Incubus,song,Rock,Love Hurts
Trina,song,Hip-Hop/Rap,Here We Go (feat. Kelly Rowland)
Michael Jackson,song,Soundtrack,Wanna Be Startin' Somethin'
Alan Jackson,song,Country,There Goes
Eminem,song,Hip-Hop/Rap,Little Engine
Brooks & Dunn,song,Country,My Next Broken Heart
Michael Jackson,song,Soundtrack,She's Out of My Life
Sarah McLachlan,song,Pop,Possession
Bonnie Tyler,song,Pop,Total Eclipse of the Heart
The Glitch Mob,song,Electronic,How To Be Eaten By a Woman
UB40,song,Pop,(I Can't Help) Falling In Love with You
Tim McGraw,song,Country,Let It Go
Kansas,song,Rock,Carry On Wayward Son
Boston,song,Rock,Don't Look Back
Kelly Clarkson,song,Pop,My Life Would Suck Without You
Jimmy Buffett,song,Singer/Songwriter,Margaritaville
Metallica,song,Metal,Here Comes Revenge
Luke Combs,song,Country,What You See Is What You Get
Eminem,song,Hip-Hop/Rap,Alfred
Carrie Underwood,song,Pop,We're Young and Beautiful
Gnarls Barkley,song,Alternative,Online
Luke Combs,song,Country,When It Rains It Pours
Incubus,song,Rock,Love Hurts
Trina,song,Hip-Hop/Rap,Here We Go (feat. Kelly Rowland)
Michael Jackson,song,Soundtrack,Wanna Be Startin' Somethin'
Alan Jackson,song,Country,There Goes
Eminem,song,Hip-Hop/Rap,Little Engine
Brooks & Dunn,song,Country,My Next Broken Heart
Michael Jackson,song,Soundtrack,She's Out of My Life
B.o.B,song,Hip-Hop/Rap,Not For Long (feat. Trey Songz)
Gavin DeGraw,song,Pop,She Sets the City On Fire
Trans-Siberian Orchestra,song,Holiday,Promises to Keep
The Spinners,song,R&B/Soul,Working My Way Back to You
Green Day,song,Alternative,Basket Case
Taylor Swift,song,Alternative,tis the damn season
Lupe Fiasco,song,Hip-Hop/Rap,I Don't Wanna Care Right Now (feat. MDMA)
Backstreet Boys,song,Pop,Quit Playing Games (With My Heart)
Trans-Siberian Orchestra,song,Holiday,A Star to Follow
Bad Bunny,song,Latin,Tití Me Preguntó
Beyoncé,song,Pop,Ring the Alarm
Eminem,song,Hip-Hop/Rap,Stepdad
Eminem,song,Hip-Hop/Rap,Alfred
Eminem,song,Hip-Hop/Rap,In Too Deep
Bring Me The Horizon,song,Hard Rock,Avalanche
Huey Lewis & The News,song,Rock,Hip to Be Square
David Cook,song,Pop,Bar-Ba-Sol
Lupe Fiasco,song,Hip-Hop/Rap,"Paris, Tokyo"
Metallica,song,Metal,Dream No More
Eagles,song,Rock,Desperado
Lindsey Stirling,song,Electronic,Transcendence
Brandi Carlile,song,Singer/Songwriter,That Wasn't Me
Kid Rock,song,Hard Rock,Cucci Galore
Theory of a Deadman,song,Rock,Little Smirk
Keith Anderson,song,Country,Pickin' Wildflowers
Mayday Parade,song,Alternative,Terrible Things
Post Malone,song,Hip-Hop/Rap,Die For Me (feat. Future & Halsey)
"Adam Pascal, Anthony Rapp, Wilson Jermaine Heredia & Jesse L. Martin",song,Soundtrack,Santa Fe
Jason Mraz,song,Pop,Back To the Earth
Mark Ronson,song,Pop,Uptown Funk (feat. Bruno Mars)
Kenny Loggins,song,Rock,Footloose
Pentatonix,song,Pop,Misbehavin'
Keith Sweat,song,R&B/Soul,I'll Give All My Love to You
Stevie Ray Vaughan & Double Trouble,song,Rock,Couldn't Stand the Weather
Leona Lewis,song,Hard Rock,I'm You
Taylor Swift,song,Pop,Nothing New (Taylor's Version) [From The Vault] [feat. Phoebe Bridgers]
Alan Jackson,song,Country,Tonight I Climbed the Wall
Alicia Keys,song,R&B/Soul,Karma
Travis Scott,song,Hip-Hop/Rap,through the late night
Britney Spears,song,Pop,"I'm Not a Girl, Not Yet a Woman"
Taylor Swift,song,Pop,Run (Taylor's Version) [From The Vault] [feat. Ed Sheeran]
Korn,song,Hard Rock,Got the Life
The Black Keys,song,Alternative,I'll Be Your Man
Philip Bailey,song,Pop,Easy Lover (with Phil Collins)
Enya,song,Pop,Watermark
Alicia Keys,song,R&B/Soul,Girl On Fire
Dierks Bentley,song,Country,"Woman, Amen"
Natalie Grant,song,Christian,I Will Not Be Moved
Jason Mraz,song,Pop,Have It All
HAIM,song,Alternative,Days Are Gone
Chris Janson,song,Country,Fix a Drink
Lamb of God,song,Metal,Walk with Me In Hell
Sarah McLachlan,song,Pop,I Will Remember You
Tim McGraw,song,Country,Angry All the Time
Lupe Fiasco,song,Hip-Hop/Rap,The Show Goes On
Led Zeppelin,song,Rock,Fool In the Rain
Pink Floyd,song,Rock,Run Like Hell
Kid Rock,song,Rock,Jesus and Bocephus
Stevie Nicks,song,Rock,Talk to Me
Calvin Harris & Alesso,song,Dance,Under Control (feat. Hurts)
Barbra Streisand,song,Pop,Somewhere (with Josh Groban)
Jamie Lynn Spears,song,Country,How Could I Want More
"Tyler, The Creator",song,Rap,Cowboy
Bobby Day,song,Rock,Rockin' Robin
Kenny Chesney,song,Country,Fall In Love (Remix)
Ciara,song,Pop,I Bet
SZA,song,R&B/Soul,Broken Clocks
The Beach Boys,song,Rock,All Summer Long
Roberta Flack,song,Pop,The First Time Ever I Saw Your Face
Natalie Grant,song,Christian,In Better Hands
Halsey,song,Alternative,Without Me
Taylor Swift,song,Alternative,gold rush
Smosh,song,Comedy,The Legend of Zelda Rap
Fanfarlo,song,Soundtrack,Atlas
Taylor Swift,song,Pop,Ronan (Taylor's Version)
Jason Aldean,song,Country,Don't You Wanna Stay (with Kelly Clarkson)
Steve Anderson,song,Classical,"Suite Bergamasque, L. 75: III. Clair de lune"
The Chipmunks,song,Soundtrack,You Spin Me Round (Like a Record)
Eagles,song,Rock,Peaceful Easy Feeling
David Bowie,song,Pop,Starman (2012 Remaster)
The Beach Boys,song,Rock,Do It Again
Mariah Carey,song,Pop,Butterfly
Duran Duran,song,Pop,Come Undone
Metallica,song,Metal,Confusion
Cheryl Lynn,song,Rock,Got to Be Real
Taylor Swift,song,Alternative,ivy
The Chipettes,song,Soundtrack,Hot N Cold
O-Zone,song,Dance,Dragostea Din Tei (Original Romanian Version)
Beyoncé,song,Pop,Party (feat. André 3000)
Jon Lajoie,song,Comedy,Show Me Your Genitals
Taylor Swift,song,Pop,Begin Again (Taylor's Version)
Joshua Radin,song,Soundtrack,What If You
Metallica,song,Metal,Murder One
Waka Flocka Flame,song,Hip-Hop/Rap,No Hands (feat. Roscoe Dash & Wale)
Taylor Swift,song,Alternative,happiness
Future,song,Hip-Hop/Rap,Draco
Boston,song,Rock,Rock & Roll Band
Leona Lewis,song,Hard Rock,Misses Glass
Chester Bennington,song,Soundtrack,System
Metallica,song,Metal,Lords of Summer
Daughtry,song,Rock,What Have We Become
Lauren Daigle,song,Christian,Remember
Katy Perry,song,Pop,Firework
Air Supply,song,Pop,The One That You Love
Tim Curry,song,Musicals,Sweet Transvestite
Metallica,song,Metal,Am I Savage?
Slipknot,song,Metal,Psychosocial
Theory of a Deadman,song,Rock,Santa Monica
Default,song,Rock,Wasting My Time
Tamar Braxton,song,R&B/Soul,The One
The Clash,song,Punk,Should I Stay or Should I Go
CeeLo Green,song,Holiday,What Christmas Means to Me
Jason Mraz,song,Pop,It's So Hard To Say Goodbye To Yesterday
Blake Shelton,song,Country,"Boys 'Round Here (Celebrity Mix) [feat. Jason Aldean, Luke Bryan, Ronnie Dunn, Miranda Lambert, Brad Paisley, Reba, Josh Turner, Keith Urban & Hank Williams, Jr.]"
MGMT,song,Alternative,Congratulations
Tim McGraw,song,Country,"I Like It, I Love It"
Led Zeppelin,song,Rock,Four Sticks
J. Cole,song,Hip-Hop/Rap,Kevin's Heart
Aretha Franklin,song,R&B/Soul,(You Make Me Feel Like) A Natural Woman
NF,song,Hip-Hop/Rap,Time
Pink Floyd,song,Rock,Young Lust
Jake Owen,song,Country,Nobody Feelin' No Pain
